experiment_id,dataset_split,experiment_area,intervention_type,target_segment,ux_disruption_score,implementation_cost_index,team_owner,experiment_month,analyst_tenure_months,control_mean_profit,treatment_mean_profit,control_sd_profit,treatment_sd_profit,n_control,n_treatment,se_control_mean,se_treatment_mean,diff_in_means,se_diff_in_means,p_value_ate_zero,future_deploy_scale
2009,train,recommendations,checkout_flow_change,returning_users,5,6,core_product,7,40,0.4346485569696815,0.21221702517366778,8.019835915683373,8.808782379745285,3174,2818,0.14235149140775769,0.1659378223887392,-0.22243153179601374,0.2186305285295941,0.3090130078941008,491598
2010,train,recommendations,recommendation_logic,all_users,5,6,core_product,11,27,0.3829443320648992,0.6742187750666179,7.949165696107063,8.306543235137191,4668,3936,0.11634725089186848,0.13240146331943195,0.2912744430017187,0.17625785168105923,0.09846119705458325,3178765
2011,train,recommendations,checkout_flow_change,all_users,7,9,growth,4,37,0.5723719670868911,0.43592929791895096,8.003399828628886,8.625243574175228,5463,3387,0.10828265939149341,0.1482053119854148,-0.13644266916794012,0.18354821934736473,0.457288676959939,764253
2012,train,search,checkout_flow_change,all_users,8,6,platform,4,34,0.46039250677765753,0.7374139157275272,7.956179487595365,8.800748218405648,7568,4585,0.09145638064758856,0.12997203726087653,0.2770214089498697,0.1589245104787153,0.08135049232041777,577251
2013,train,homepage,copy_tweak,new_users,3,2,ops,5,45,0.38047529975703276,0.5008613262883835,7.963330817905114,7.264537736378925,6546,4755,0.09842530230448936,0.10534955936258757,0.12038602653135078,0.14417374862165955,0.40373259518162286,1187194
2014,train,recommendations,discount_offer,all_users,4,6,growth,6,65,0.3924063163458812,0.17901980009174123,8.096023051183197,8.64479683181584,5862,2581,0.10574231861934867,0.17016129762027568,-0.21338651625413996,0.20034047308223044,0.2868771985784431,387806
2015,train,email_marketing,ranking_algorithm,returning_users,5,6,ops,5,37,0.3714559961040981,0.5735275462117333,7.873945351340886,7.787230284133806,1500,2250,0.20330439476460374,0.16416922908068665,0.20207155010763522,0.2613124809639769,0.4394053419180981,140777
2016,train,mobile_app,notification_strategy,returning_users,5,6,crm,3,11,0.32546878680608815,0.18458029672218265,8.118813785190492,8.252802775495296,3451,3063,0.1382038370427566,0.1491172782333384,-0.1408884900839055,0.2033132146247746,0.48835807761070893,147804
2017,train,homepage,ranking_algorithm,mobile_only,7,4,platform,3,135,0.5398445312858903,0.37214322686142054,8.113762405733956,7.208610126324842,1990,1982,0.1818845240497245,0.16191970820073395,-0.16770130442446973,0.24351585573141976,0.4910736849804228,316478
2018,train,mobile_app,discount_offer,returning_users,5,9,growth,1,62,0.5832056792095828,0.5799899121710678,7.888478156099289,6.955764917822689,3796,2625,0.1280354185092907,0.1357626298143202,-0.003215767038515005,0.18661339728687587,0.9862519091231927,324591
2019,train,product_page,checkout_flow_change,all_users,6,10,growth,11,43,0.431348776001911,0.08960242076131254,8.03658053663491,8.099728079687061,5383,5286,0.10953656342041962,0.11140555839852355,-0.3417463552405985,0.15623526224269108,0.028736224016088455,467462
2020,train,search,copy_tweak,price_sensitive,1,2,ops,11,42,0.31391184191352106,0.3701737458365908,7.904744842774796,6.329777817002012,3811,4742,0.12804669738804267,0.0919195080150828,0.056261903923069734,0.15762345214377155,0.721148172380935,465804
2021,train,recommendations,recommendation_logic,new_users,2,7,growth,2,51,0.5255676060725292,0.4722572930783357,7.99475391924019,7.462833646754912,3906,3742,0.12792015621833924,0.12199776355725103,-0.053310312994193476,0.17676826830598089,0.7629781401824253,86803
2022,train,homepage,copy_tweak,all_users,2,2,core_product,5,45,0.42400113272456397,0.4254595387129717,7.935708705678685,8.031576825510932,7312,5249,0.09280419897003277,0.11085684938792566,0.0014584059884077405,0.14457475714206358,0.9919516104287782,1605990
2023,train,recommendations,major_ui_redesign,returning_users,8,7,core_product,7,24,-0.011809713351648377,0.01982146877275623,7.904560768033876,7.6115236470453596,2810,1574,0.14911611580005524,0.19185328374520655,0.031631182124404605,0.24298826818411257,0.8964351639421481,434759
2026,train,product_page,small_ui_tweak,returning_users,3,3,growth,1,35,0.33168096313902506,0.1516563459196237,8.016258856283292,8.392093134594381,4324,3553,0.12190706911123897,0.1407902860223357,-0.18002461721940136,0.18623436347125494,0.3337473136095731,450839
2027,train,search,small_ui_tweak,new_users,3,6,ml_foundations,1,202,0.25552893569824775,0.40989616128360623,7.924112866020534,10.432565010458829,2818,2145,0.14927262096671987,0.22525656203553726,0.15436722558535848,0.27022737483523734,0.5678637494829494,637744
2028,train,checkout,small_ui_tweak,returning_users,3,2,ml_foundations,9,26,0.4114842876528019,0.3263727961094109,8.11009395555774,8.882178272529826,3200,2556,0.1433675608008727,0.17568677097743937,-0.08511149154339098,0.22676000305713348,0.7074248176136995,306833
2029,train,recommendations,copy_tweak,new_users,2,1,platform,4,9,0.3568273327496014,0.523912847741304,8.08773470925426,7.2858092301414805,3678,5517,0.13335860220787196,0.09809035439410586,0.1670855149917026,0.16554828421943465,0.31287106182302493,103984
2030,train,mobile_app,major_ui_redesign,returning_users,8,8,core_product,7,25,0.5720222125010666,0.551907789108782,7.839336191046254,10.895414404532868,1809,895,0.18431471378653727,0.3641935378515821,-0.02011442339228453,0.4081774696514555,0.9607044581951922,589878
2033,train,homepage,small_ui_tweak,high_value_users,3,2,growth,6,64,0.39934626808469476,0.35946664521589833,7.945181009190252,10.36624251043702,3162,3364,0.1412937211796086,0.17872831914546586,-0.03987962286879643,0.22783267480619296,0.8610545714087756,302322
2035,train,product_page,notification_strategy,all_users,3,4,ml_foundations,11,40,0.5213496742289695,0.3432592076381147,8.108678126251439,6.524535062381782,7150,8072,0.09589523782276006,0.07262045952932891,-0.1780904665908548,0.12028976589608364,0.13875959010860303,540707
2037,train,mobile_app,ranking_algorithm,returning_users,6,6,core_product,6,93,0.27092089216824977,0.36734141109253854,8.088362846454332,7.194673260409444,3499,3438,0.13673782083926755,0.12270383585425546,0.09642051892428877,0.183721155508068,0.5997253350432812,191722
2038,train,product_page,copy_tweak,returning_users,1,2,core_product,3,54,0.32627459160108263,0.5221051326595971,8.145585957225544,7.253057896998184,2669,3168,0.15766962840762744,0.1288630949507275,0.1958305410585145,0.20363056981327615,0.3362458361442995,470379
2039,train,recommendations,checkout_flow_change,high_value_users,8,8,growth,10,24,0.37300053569861846,0.9490925688780047,7.920134415580329,8.35197980429209,1235,777,0.2253715405820798,0.2996256064753661,0.5760920331793863,0.37492377273263294,0.12460139590027615,147093
2040,train,search,ranking_algorithm,all_users,7,6,ops,10,72,0.3319410339100457,0.26543753920954727,8.190395661403107,7.781930006234738,8021,4550,0.09145145593815979,0.11536700598852036,-0.06650349470049843,0.1472172369797928,0.6514682948806287,659575
2041,train,search,copy_tweak,mobile_only,1,1,platform,10,223,0.46755928267919117,0.749565037639611,7.980037442078146,8.199103877395956,3491,3497,0.1350610135917425,0.13864958452794246,0.28200575496041985,0.19355925367235716,0.14517572578841167,196650
2042,train,recommendations,notification_strategy,new_users,1,1,growth,4,26,0.339032674398874,0.5192672030094083,8.114447983636971,7.927827444417075,2245,2366,0.17125797636118278,0.16298469295863918,0.1802345286105343,0.23641764867739745,0.4458865029637188,183278
2044,train,product_page,copy_tweak,new_users,1,1,ml_foundations,12,37,0.5465747383751277,0.32685861680262246,8.00682361081633,7.36094655060425,3924,5664,0.12781910192615353,0.09780747378455613,-0.21971612157250525,0.1609472731838755,0.1722464919040304,264645
2046,train,homepage,copy_tweak,returning_users,3,3,platform,7,56,0.444612497798104,0.5223675114108628,7.86510148031595,7.585733887723021,5868,6068,0.10267371541122033,0.09738113168405269,0.07775501361275877,0.14150963445790918,0.5826946612292992,491976
2048,train,mobile_app,checkout_flow_change,all_users,9,6,ml_foundations,3,60,0.28906025365152954,0.4128000120766972,8.031522684307719,10.926637812166588,5448,5112,0.10881263840611384,0.152823846013832,0.12373975842516766,0.1876041529054171,0.5095402805374953,969047
2049,train,homepage,copy_tweak,price_sensitive,3,2,ops,10,71,0.46241693714476284,0.21512187519582576,7.979060446774068,8.346334005426483,2849,1349,0.1494877243014925,0.2272426188149677,-0.24729506194893708,0.27200328586751255,0.36335079474909027,381894
2051,train,checkout,copy_tweak,price_sensitive,2,2,core_product,6,55,0.2349681563795068,0.3561588685427915,7.9051961892378975,7.145933179406225,1353,2030,0.21491352837535507,0.1586028298540219,0.1211907121632847,0.2671005097644862,0.6500618889579652,220641
2052,train,product_page,major_ui_redesign,mobile_only,7,8,platform,12,39,0.2503122043916639,1.1922206970668505,7.954523005901012,10.058898451041577,1378,732,0.21428389578048665,0.3717875848690969,0.9419084926751866,0.4291195593930186,0.028352126394657406,202482
2053,train,mobile_app,copy_tweak,new_users,4,2,growth,9,27,0.60508845157381,0.41057531260018965,8.069714145448447,8.484846384407113,3399,3278,0.13841481246128956,0.14819703315743055,-0.19451313897362033,0.2027831870381727,0.3374842934238127,206988
2057,train,homepage,ranking_algorithm,all_users,4,8,crm,9,16,0.19343650764601394,0.27814849374768214,7.839936571435891,10.15458328161906,4965,6353,0.11126355259373143,0.1274009534164643,0.08471198610166819,0.1691466259409337,0.616507663675644,675831
2061,train,email_marketing,notification_strategy,all_users,3,5,ops,5,26,0.5208803808176687,0.5043492387726043,7.94211280171577,8.52261009606393,3246,3322,0.13939968529289778,0.1478675258213033,-0.01653114204506445,0.20321682374319489,0.9351682352765507,90183
2062,train,product_page,discount_offer,new_users,3,3,core_product,10,38,0.3192799354818589,0.5343738761066923,7.932166040587084,10.421002311658137,4760,4348,0.11497100300795889,0.15803916431127485,0.2150939406248334,0.19543466680418345,0.2711067512696587,315781
2064,train,product_page,copy_tweak,all_users,1,3,ml_foundations,11,59,0.4001509075990585,0.4169002628611254,8.009236653360134,6.93643290327557,5318,5106,0.10982898238730777,0.09707240385716172,0.01674935526206689,0.1465791832520548,0.9090273287213433,761661
2065,train,email_marketing,discount_offer,price_sensitive,3,5,core_product,12,85,0.7353312304332116,0.7431864537111917,7.7611821550026425,8.018059642854384,300,450,0.4480920606420495,0.37797495636136813,0.007855223277980161,0.5862180161397433,0.9893128805223849,79269
2066,train,homepage,notification_strategy,price_sensitive,3,3,growth,7,19,0.5368475702425886,0.47356175749626017,8.18113280803671,7.765834628923427,2194,1888,0.1746606737863966,0.1787257561545688,-0.06328581274632838,0.2498984731456766,0.8000909299122807,735035
2067,train,product_page,major_ui_redesign,all_users,9,8,crm,9,28,0.3851101607866735,0.13993024099462192,7.904435956626336,9.882056926881056,5733,2774,0.10439505181405678,0.18762647655114803,-0.24517991979205156,0.21471381312402354,0.2535591969067453,1645221
2069,train,search,discount_offer,high_value_users,5,6,core_product,3,27,0.25556028058769653,0.5228747750396142,7.9094122636542314,8.633277645002838,4293,1470,0.12071570322646914,0.22517337673205393,0.2673144944519177,0.2554903728017486,0.2955385215891839,164230
2071,train,homepage,small_ui_tweak,returning_users,3,4,core_product,3,16,0.22043770899049828,0.2902651958018517,7.965077007690202,7.758143808214092,5675,6213,0.10573214577385873,0.09842539101675934,0.06982748681135345,0.14445360586273534,0.6288275866604471,1133068
2073,train,homepage,ranking_algorithm,all_users,5,7,ml_foundations,12,30,0.32226337352319867,0.195752775372956,8.085894562830422,6.742897237236915,7235,7500,0.09506240694255848,0.07786027070073433,-0.12651059815024268,0.12287832586467076,0.30323432556739094,1172441
2075,train,recommendations,ranking_algorithm,mobile_only,6,8,ops,2,45,0.4632588449391173,0.5319848275318565,7.928570200395754,7.864059927592902,2461,1425,0.1598229229159447,0.2083240366399077,0.06872598259273921,0.2625686023334504,0.793536159989929,277247
2076,train,email_marketing,notification_strategy,high_value_users,1,4,crm,12,22,0.5931802349149323,0.2897200768906182,7.8486483192204695,9.042656771143484,604,458,0.31935697095676385,0.4225356021813005,-0.30346015802431414,0.5296463065191651,0.566821828260255,86234
2078,train,product_page,small_ui_tweak,returning_users,3,3,platform,11,20,0.4398427012881425,0.34636360031828206,8.04162319995591,6.531843067258677,4982,5115,0.11393098660577859,0.0913298875440373,-0.09347910096986045,0.14601855384769635,0.5220666880440759,1368175
2079,train,homepage,small_ui_tweak,new_users,2,3,crm,5,41,0.65825770003954,0.5111265901075279,7.807242541634093,7.371499349287243,3373,2410,0.13442792681517932,0.15015759723325356,-0.14713110993201206,0.2015395036083279,0.4654000398939725,182666
2080,train,mobile_app,copy_tweak,new_users,1,2,platform,1,51,0.345559512709916,0.41276200608583485,7.8634500406570815,7.306390066620149,2152,2394,0.16950870203604074,0.14932783931556645,0.06720249337591888,0.22590264199561472,0.766110816357306,72350
2081,train,homepage,recommendation_logic,mobile_only,4,7,platform,5,19,0.531348722706286,0.26949234924512805,8.01805950102134,7.518893166260988,3176,2279,0.14227514205209613,0.15750043279246578,-0.2618563734611579,0.21224656033905043,0.21735806310887404,426950
2082,train,checkout,small_ui_tweak,high_value_users,3,3,platform,5,69,0.5087068043829387,0.48699506397461,7.750720800069772,7.115571325090695,1574,1682,0.19536183632075874,0.17349892193062683,-0.021711740408328684,0.26128169281774927,0.933779592165028,163259
2084,train,search,small_ui_tweak,all_users,4,6,growth,10,42,0.32108511533612605,0.5440169864931006,8.057198184221335,7.855733807770318,8918,12102,0.08531989497510185,0.07140986049130747,0.22293187115697455,0.11126029235064237,0.04511678734080296,1405375
2085,train,product_page,copy_tweak,returning_users,3,2,ops,11,42,0.4438057179111703,0.4369844933166321,7.899286946472843,8.63344042323027,2800,4019,0.1492824913936138,0.136183625963107,-0.006821224594538211,0.20206741997943115,0.9730718514358143,420810
2086,train,recommendations,small_ui_tweak,new_users,2,3,ml_foundations,7,25,0.24895288136946925,0.6452954586660246,8.053513737295741,8.91410052227796,3391,2181,0.13829978626449657,0.1908752832018937,0.3963425772965553,0.23571212234038486,0.0927444019368279,132664
2087,train,mobile_app,ranking_algorithm,all_users,4,6,core_product,2,52,0.7226848504825286,0.42030852004498104,8.15773798883136,8.542547801661746,4144,3283,0.12672429363048107,0.14909118833088458,-0.3023763304375476,0.19567122689363317,0.1223127505952601,625897
2088,train,checkout,copy_tweak,returning_users,3,1,core_product,1,143,0.37403961214619436,0.4212566784233424,7.932353298423058,7.994109530987696,3783,2826,0.1289685681901648,0.15037789999630757,0.047217066277148056,0.1981070528485058,0.8116245524532991,967705
2089,train,mobile_app,ranking_algorithm,high_value_users,5,5,crm,6,19,0.6629118510270162,-0.13007567477316578,8.122164546918528,7.5145500865711945,1108,726,0.24400678536908654,0.27889111149525125,-0.792987525800182,0.37056654379100673,0.03250800169371001,187237
2091,train,recommendations,small_ui_tweak,all_users,3,3,growth,11,39,0.3029021538083557,0.515573459893145,8.071956449927189,8.534721768201186,6424,5536,0.10071079957443353,0.11470737120193128,0.21267130608478924,0.15264483666006975,0.1635733847217833,398811
2092,train,homepage,copy_tweak,mobile_only,1,3,ops,9,67,0.3235987107944738,0.22005549817234402,7.956907906741733,7.949782160227193,4634,4597,0.11688702814785758,0.1172513836536256,-0.10354321262212976,0.16556105918339536,0.5317187706526201,190753
2094,train,homepage,discount_offer,price_sensitive,4,5,platform,4,23,0.41167736716017755,0.08153287252095287,7.936222480449232,9.4077559312415,2922,973,0.1468161152036801,0.30159880864990796,-0.3301444946392247,0.3354352591224483,0.32516690668119685,566848
2095,train,search,copy_tweak,all_users,3,2,core_product,10,29,0.260181822727296,0.3806666867821022,8.087284414268131,6.8655563300244875,6093,4776,0.10360652978691146,0.0993444422173922,0.12048486405480618,0.14353965031994104,0.40127252684733516,1073878
2097,train,product_page,copy_tweak,all_users,3,3,ops,9,84,0.3890840456529026,0.4299706799620407,7.871328475082791,6.953027124226289,7023,9434,0.09392618910282952,0.07158565246012259,0.04088663430913808,0.11809587053543381,0.7291858744184614,567480
2099,train,homepage,ranking_algorithm,high_value_users,5,8,ml_foundations,11,11,0.366130503086775,0.00022395410843834007,7.983885403907006,7.866170862729452,2871,1055,0.14900392153257627,0.24217937037007758,-0.3659065489783367,0.28434664771179097,0.19830914459287455,227300
2100,train,pricing,major_ui_redesign,returning_users,7,6,growth,3,200,0.34583344854770875,0.5388815859040216,7.982122515732352,7.0332803023089,2782,1324,0.1513351552277996,0.1932920239007818,0.19304813735631282,0.24548754695805367,0.4317047939864046,396257
2103,train,recommendations,small_ui_tweak,new_users,3,4,core_product,9,136,0.40599930083263913,0.4511254643317735,7.856064379687754,7.403813471611438,3797,4957,0.127492528751648,0.10515889388907232,0.04512616349913434,0.16526565841536156,0.7848201601688489,225286
2104,train,product_page,discount_offer,returning_users,4,3,ops,3,15,0.37115386856230015,0.42066868626656295,7.940264938823363,9.133494072857555,3974,2595,0.12595663861404074,0.17929503782642947,0.049514817704262803,0.2191159177242238,0.8212297665989173,565816
2106,train,search,copy_tweak,all_users,1,2,platform,9,59,0.3366664678267762,0.44979737159946753,8.007344736646976,7.966709136125197,8745,11788,0.08562658418378719,0.07337682192787592,0.11313090377269136,0.11276555287506201,0.31575803999111446,826959
2108,train,mobile_app,ranking_algorithm,new_users,4,7,ml_foundations,1,60,0.7431475658472638,0.2796866161452752,7.962905407776963,8.720025007023242,2075,2161,0.17480848389050838,0.18758164796179871,-0.46346094970198864,0.2564076455415522,0.07075296674908124,256093
2109,train,mobile_app,small_ui_tweak,new_users,3,5,growth,3,42,0.4584511699861989,0.4541355706453793,8.063287845842776,6.556982727833748,1873,1264,0.18631304980592467,0.18442954834166664,-0.004315599340819598,0.262157988299987,0.9868670403448216,248254
2110,train,mobile_app,recommendation_logic,all_users,4,4,core_product,8,41,0.2218991746207415,0.13415099625870447,7.938676450375222,7.9316391949569365,4458,3088,0.11889896388246785,0.14273297054464246,-0.08774817836203702,0.18576777032849956,0.6366895388681091,289543
2112,train,search,discount_offer,all_users,4,6,growth,9,35,0.5879864593096491,0.6644817404483764,8.095115138147612,10.558647291589729,6087,3467,0.10375794921646476,0.17932108659964535,0.07649528113872728,0.20717568420276541,0.7119704716054192,882273
2113,train,homepage,copy_tweak,all_users,1,2,core_product,10,107,0.3727179496948115,0.5411331579490793,8.021388356781031,7.106789631027703,6881,6301,0.09669939665538668,0.08953002798012888,0.16841520825426787,0.13178163462197023,0.20127656189424997,867346
2114,train,recommendations,copy_tweak,returning_users,1,2,crm,10,54,0.445461409580466,0.3906661525864792,8.017174670822039,8.626796435807435,2561,2478,0.15842238839339612,0.17330013427430305,-0.054795256993986796,0.23479904106226565,0.8154830190544626,210283
2116,train,checkout,copy_tweak,price_sensitive,2,1,core_product,11,27,0.41110535514051083,-0.06677055645136931,7.94799575374631,6.739655115110138,1759,1481,0.1895067600642392,0.17512983718411282,-0.47787591159188014,0.2580373460997051,0.06412194237587185,84530
2117,train,product_page,small_ui_tweak,all_users,3,3,growth,2,54,0.4648320498651822,0.302656010902424,8.061212889922968,7.056946342544543,3880,2810,0.12941497353640302,0.13312623672464866,-0.16217603896275817,0.18566321735846086,0.3824254014812356,572052
2118,train,homepage,ranking_algorithm,all_users,5,7,core_product,7,13,0.3113712526018922,0.43675137999194996,8.165769641143399,7.501379576543824,4963,2785,0.1159110891276423,0.1421440030838689,0.12538012739005777,0.18341291719904343,0.49425664571360306,1117125
2120,train,product_page,checkout_flow_change,all_users,8,8,core_product,3,38,0.48154006673998884,0.5039150826484861,8.071116896348727,7.703396790460924,5875,4696,0.10530032264768488,0.11241343642150955,0.02237501590849722,0.15402901881723233,0.8845045540236323,542918
2121,train,recommendations,copy_tweak,returning_users,2,3,growth,4,38,0.33461574798113974,0.47153376524277213,8.059161388821963,7.4580833021516355,6052,9015,0.1035953812788953,0.07854966990679355,0.13691801726163239,0.13000789847076952,0.2922922647002459,438117
2122,train,homepage,small_ui_tweak,returning_users,4,6,ops,1,53,0.44271580169318364,0.6516911360893074,7.929389174403092,7.46259307767464,4449,6276,0.11887992725760864,0.09419943403251149,0.20897533439612376,0.1516771916829284,0.16830971075035228,407450
2124,train,search,ranking_algorithm,returning_users,7,6,core_product,1,68,0.39619610470078565,0.3400448301793321,8.026505595893072,6.382275369046385,5539,3446,0.10784768575200049,0.10872211737383343,-0.05615127452145352,0.1531392246562319,0.7138757417718913,539360
2126,train,pricing,major_ui_redesign,all_users,7,7,platform,9,64,0.4385232131214645,0.18421476615602878,7.938853166033021,9.812427363053166,3084,1162,0.1429554064957982,0.287854743733433,-0.2543084469654357,0.32139788695045785,0.42890019978918836,972962
2127,train,product_page,notification_strategy,returning_users,1,5,core_product,5,94,0.37572726549838237,0.16934613458077105,7.984376712892798,7.800293710590972,3939,3355,0.1272178433365782,0.13466808783530568,-0.20638113091761132,0.18525623753177048,0.2653034388252729,861214
2129,train,pricing,checkout_flow_change,returning_users,7,9,growth,10,44,0.489053735171379,0.5182970288059724,7.918018806439279,6.723444665982787,1900,1146,0.18165180952801765,0.19860927504298437,0.02924329363459338,0.2691524178563199,0.9134884707162307,866690
2130,train,mobile_app,major_ui_redesign,mobile_only,8,8,growth,2,19,0.3289786303449,0.4081449275188763,8.148731320163416,7.8874850291002545,2059,857,0.1795815952653384,0.26943135608338953,0.07916629717397633,0.3237943869170342,0.8068774217134699,145990
2131,train,product_page,copy_tweak,price_sensitive,3,1,platform,1,24,0.34566529706248933,0.4913988689260658,8.101306016023502,7.5650330345860874,2406,2978,0.16516089433130637,0.13862720979529067,0.1457335718635765,0.21562844040604776,0.499164010335859,202261
2132,train,search,recommendation_logic,all_users,4,4,ml_foundations,5,20,0.396340844370737,0.386569672338416,7.9965908745104235,7.1038354940885995,6952,7196,0.09590693130693617,0.08374276928380005,-0.00977117203232103,0.12732238954729502,0.938828670050794,1512883
2133,train,mobile_app,small_ui_tweak,all_users,3,3,growth,12,37,0.43927555350894604,0.2633302328971946,7.986799666992729,6.662212455128766,2938,2356,0.14734889910325716,0.13725584094385856,-0.17594532061175144,0.201372450797391,0.3823045592267633,742863
2134,train,product_page,discount_offer,returning_users,6,6,ops,7,18,0.39056324097979517,0.8273936175158711,7.865755973940521,8.464607665409005,5780,2136,0.10346097089503571,0.18314969897004682,0.436830376536076,0.21035204950597033,0.037903811105664785,1016092
2135,train,homepage,small_ui_tweak,new_users,1,2,crm,11,51,0.26469114534481064,0.11275636418673463,7.992519494033067,8.096285986278819,4643,5100,0.11729631335440285,0.11337068021181303,-0.15193478115807602,0.16312981413041405,0.35168364262532015,143358
2136,train,product_page,discount_offer,mobile_only,4,7,ml_foundations,1,15,-0.3767922957719546,0.694629691103289,7.972136449465616,8.563724993630816,1126,989,0.23757762042596328,0.27231061222688757,1.0714219868752437,0.36138095586049546,0.0030640846729264185,146487
2137,train,search,small_ui_tweak,all_users,5,4,crm,11,16,0.4099346243814499,0.6130212758571457,7.970774597548484,9.3726048060384,7638,5302,0.09120333116286643,0.1287183439933092,0.20308665147569582,0.15775442844999107,0.1979983076283045,1680308
2138,train,checkout,copy_tweak,mobile_only,3,3,core_product,3,61,0.6034633645641561,0.41885154881071973,7.95513101265417,8.042354156053289,1143,1312,0.23530124291122265,0.2220323606718373,-0.18461181575343633,0.3235197738950048,0.5682999703850586,264631
2139,train,homepage,ranking_algorithm,returning_users,7,6,core_product,10,50,0.4598010351689475,0.19512180514647318,7.884519077934215,10.327047686132934,6910,4875,0.09484974871960394,0.14790704905908605,-0.2646792300224743,0.17570705732422615,0.13200952970587918,337422
2140,train,email_marketing,copy_tweak,mobile_only,2,1,crm,10,29,0.6205079174892376,1.1816010977328935,7.703248384423609,7.4563853814045125,717,549,0.2876830826240366,0.31823077327076343,0.5610931802436558,0.4289899545264158,0.1911446236448617,225985
2141,train,homepage,checkout_flow_change,returning_users,7,8,platform,5,23,0.29524522695257305,0.585892004608946,8.042274193171659,6.64185752762877,4578,3243,0.11886143843199871,0.1166315590769338,0.2906467776563729,0.16652616046387464,0.08096381776651547,620615
2142,train,pricing,major_ui_redesign,all_users,8,8,core_product,9,39,0.19946691675330352,0.5505127147573502,7.922343946216718,7.453644057708633,3510,1722,0.1337211598985106,0.17961891802845778,0.35104579800404667,0.22392923953409227,0.11704714826659827,379928
2143,train,product_page,ranking_algorithm,new_users,6,8,core_product,11,38,0.2544032526599004,0.6338381440725195,7.986684168506108,7.06848872952788,2558,1866,0.1579124023651884,0.16363294629870798,0.3794348914126191,0.22740287582865132,0.09527847663802877,82699
2144,train,search,copy_tweak,high_value_users,2,2,core_product,3,73,0.35602975262778197,0.5968675150978977,7.991221733997893,8.312456778674514,2853,2630,0.14961057616759196,0.16208824721403173,0.24083776247011573,0.2205808794662763,0.27495464488511606,445784
2145,train,email_marketing,small_ui_tweak,mobile_only,3,4,platform,7,31,-0.5172838977110898,0.8777478030872938,8.107349612677822,8.717316919394417,300,450,0.46807804812939485,0.4109382604970678,1.3950317007983837,0.6228702217002993,0.025437878641125303,306262
2147,train,recommendations,copy_tweak,all_users,1,2,core_product,9,31,0.4565701847823551,0.37949558806219946,7.918737054902316,7.405610474994723,4526,5442,0.11770601250085631,0.10038795245102004,-0.07707459672015565,0.1547011518255763,0.6183434569956779,1786279
2148,train,product_page,recommendation_logic,new_users,3,8,growth,12,12,0.5409531157856324,0.5784818233033033,8.015974591281335,8.751913328796071,2617,2884,0.1566947589336989,0.16296914238982615,0.0375287075176709,0.22608004964738804,0.8681650746773713,568357
2149,train,search,recommendation_logic,all_users,4,5,crm,5,52,0.2613714380272196,0.5180948212272993,8.012835579502461,8.488576942193431,7951,10358,0.08986184985510413,0.08340593133861446,0.2567233832000797,0.12260383942537423,0.03628087117591765,736867
2151,train,product_page,ranking_algorithm,returning_users,5,6,growth,3,59,0.39726193073459226,0.544976658792684,8.089615237314009,8.643275384508431,3519,3524,0.13636980909691698,0.1455996732882616,0.14771472805809172,0.19948932225755367,0.45904308891326684,611187
2152,train,product_page,notification_strategy,new_users,4,3,growth,9,38,0.34934659165479043,0.507629058085558,8.203533808485139,8.323482644199059,1306,1024,0.22700184330963355,0.2601088326312206,0.1582824664307676,0.3452338941627078,0.6466540484933416,570150
2153,train,checkout,recommendation_logic,returning_users,4,7,core_product,1,81,0.1199813235839372,0.5968976080999926,7.929940554756162,7.521072409583222,1439,797,0.2090448798234,0.26641005315928623,0.4769162845160554,0.3386356127236376,0.1592094722088678,191604
2154,train,checkout,checkout_flow_change,all_users,7,9,core_product,6,24,0.2402352998788136,0.3657968620418791,8.073235296207137,9.096987242336459,6974,3060,0.09667332114948378,0.16445113393754354,0.12556156216306552,0.19076138622744152,0.510430272770535,437379
2155,train,product_page,notification_strategy,all_users,1,4,core_product,1,24,0.39651481287340146,0.4471723610732746,8.005507910954965,6.729536145383016,6769,6344,0.09730309041241164,0.08448965621268847,0.05065754819987317,0.128865796124279,0.6942497759773497,350118
2157,train,search,recommendation_logic,returning_users,3,4,core_product,7,50,0.3950390640732616,0.33344067678598793,7.999683534582798,4.789763128388073,5769,3668,0.105322834193628,0.07908595676050596,-0.06159838728727368,0.13170986280192945,0.6400225528544659,478947
2158,train,recommendations,small_ui_tweak,returning_users,4,3,core_product,1,24,0.28672276518482465,0.2848788504351374,8.06312426670104,8.165908165135708,3228,4842,0.1419177084757778,0.1173524332501086,-0.0018439147496872588,0.18415273435042187,0.9920112302569172,427993
2160,train,homepage,copy_tweak,mobile_only,1,2,ml_foundations,5,102,0.5025328833749122,0.3947290467319413,8.084031561135312,8.69185017941887,2356,3035,0.16654835876423205,0.15777307285395853,-0.10780383664297088,0.22941381459022878,0.638438987966593,153683
2161,train,product_page,small_ui_tweak,mobile_only,2,2,platform,6,32,0.1973837829816804,0.2746365906556973,7.769103643871043,6.594628978000605,568,673,0.3259843474305729,0.2542042659990833,0.07725280767401688,0.4133831196624617,0.8517890754460541,130154
2163,train,mobile_app,small_ui_tweak,new_users,4,1,core_product,12,63,0.5293000312408187,0.26714189364421437,7.846080808071127,8.785033500152297,3356,5034,0.13543839563708637,0.12381886432949331,-0.26215813759660433,0.18350659436814093,0.15315875280588667,168245
