ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Hidden_Customer_Category,Segmentation
461256.0,Male,No,33.0,No,Engineer,1.0,Low,4.0,Cat_4,C
460727.0,Male,Yes,69.0,No,Entertainment,0.0,High,4.0,Cat_3,B
467217.0,Female,Yes,79.0,Yes,Athlete,1.0,High,2.0,Cat_6,B
466485.0,Male,Yes,37.0,Yes,Teacher,9.0,High,2.0,Cat_3,B
461723.0,Male,No,26.0,Yes,Executive,8.0,Low,2.0,Cat_6,B
461196.0,Female,Yes,42.0,Yes,Engineer,8.0,Low,2.0,Cat_3,B
460201.0,Female,No,45.0,Yes,Engineer,2.0,Low,1.0,Cat_6,D
462540.0,Male,Yes,32.0,Yes,Doctor,6.0,Low,2.0,Cat_2,B
461822.0,Male,Yes,37.0,Yes,Doctor,9.0,High,2.0,Cat_6,B
462677.0,Female,No,43.0,Yes,Homemaker,2.0,Low,4.0,Cat_6,D
462297.0,Female,,29.0,Yes,Homemaker,14.0,Low,2.0,Cat_6,D
463612.0,Female,Yes,51.0,Yes,Artist,1.0,High,3.0,Cat_6,C
464836.0,Female,Yes,33.0,No,Doctor,7.0,High,5.0,Cat_4,A
466346.0,Male,No,23.0,No,Doctor,9.0,Low,4.0,Cat_4,B
467126.0,Female,Yes,45.0,Yes,Engineer,0.0,Low,1.0,Cat_3,C
462714.0,Female,Yes,40.0,Yes,Athlete,1.0,High,5.0,Cat_2,B
464990.0,Male,Yes,73.0,No,Executive,1.0,High,2.0,Cat_6,C
464997.0,Male,Yes,43.0,Yes,Executive,5.0,High,2.0,Cat_6,B
466628.0,Male,No,32.0,No,Teacher,8.0,High,4.0,Cat_6,B
465441.0,Female,Yes,45.0,Yes,Doctor,2.0,Low,1.0,Cat_4,D
460723.0,Male,Yes,50.0,Yes,Engineer,1.0,High,,Cat_4,B
460579.0,Female,Yes,38.0,No,Entertainment,0.0,Average,5.0,Cat_3,C
465216.0,Male,Yes,35.0,Yes,Doctor,8.0,High,4.0,Cat_6,A
461688.0,Male,Yes,41.0,Yes,Homemaker,7.0,High,2.0,Cat_6,B
466764.0,Male,Yes,65.0,Yes,Entertainment,11.0,High,2.0,Cat_6,A
466080.0,Male,Yes,33.0,No,Engineer,1.0,High,1.0,Cat_6,C
459162.0,Female,Yes,85.0,Yes,Athlete,0.0,High,2.0,Cat_6,C
466513.0,Female,Yes,55.0,Yes,Engineer,1.0,Average,3.0,Cat_6,B
464094.0,Male,Yes,53.0,Yes,Engineer,1.0,High,4.0,Cat_6,B
465047.0,Male,Yes,55.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
461812.0,Male,Yes,30.0,No,Engineer,9.0,High,6.0,Cat_2,A
460804.0,Female,No,30.0,Yes,Engineer,0.0,Low,5.0,Cat_2,C
466507.0,Male,Yes,51.0,Yes,Executive,1.0,Average,5.0,Cat_6,C
460682.0,Male,Yes,43.0,No,Engineer,6.0,Low,2.0,Cat_3,B
463722.0,Male,Yes,55.0,Yes,Engineer,9.0,High,2.0,Cat_6,A
461752.0,Male,Yes,67.0,Yes,Engineer,1.0,Average,3.0,Cat_6,B
459066.0,Male,Yes,47.0,Yes,Teacher,8.0,High,4.0,Cat_6,B
464142.0,Female,Yes,76.0,Yes,Entertainment,1.0,High,2.0,Cat_6,C
462612.0,Female,Yes,32.0,No,Entertainment,1.0,High,6.0,Cat_4,B
461840.0,Male,Yes,47.0,Yes,Executive,8.0,High,4.0,Cat_6,B
461735.0,Male,Yes,67.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
461035.0,Male,No,21.0,No,Doctor,7.0,Low,3.0,Cat_3,B
460576.0,Male,Yes,49.0,No,Artist,9.0,High,5.0,Cat_3,C
465495.0,Male,Yes,29.0,Yes,Lawyer,5.0,Low,,Cat_4,C
467952.0,Male,Yes,,Yes,Executive,0.0,High,2.0,Cat_6,C
462150.0,Male,Yes,35.0,Yes,Teacher,7.0,Low,2.0,Cat_6,C
459329.0,Female,Yes,71.0,No,Athlete,1.0,High,4.0,Cat_3,C
466226.0,Female,Yes,45.0,Yes,Lawyer,0.0,Average,5.0,Cat_6,B
462345.0,Male,Yes,46.0,Yes,Homemaker,1.0,Average,6.0,Cat_4,C
461231.0,Male,Yes,52.0,Yes,Lawyer,2.0,High,1.0,Cat_4,B
465190.0,Female,Yes,48.0,Yes,Executive,1.0,High,4.0,Cat_6,B
463534.0,Male,No,31.0,Yes,Executive,,High,4.0,Cat_4,B
464619.0,Male,Yes,27.0,Yes,Engineer,10.0,Low,2.0,Cat_6,C
466852.0,Female,No,23.0,No,Artist,4.0,Low,4.0,Cat_6,D
461969.0,Female,Yes,46.0,No,Homemaker,9.0,Average,1.0,Cat_4,C
460846.0,Female,No,19.0,No,Engineer,1.0,Low,4.0,Cat_6,C
460962.0,Male,Yes,55.0,Yes,Entertainment,9.0,High,4.0,Cat_6,A
464550.0,Male,Yes,50.0,Yes,Entertainment,1.0,Low,4.0,Cat_6,D
462988.0,Female,Yes,27.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
465541.0,Female,Yes,45.0,Yes,Entertainment,1.0,High,4.0,Cat_7,C
461648.0,Female,Yes,49.0,Yes,Doctor,1.0,Low,1.0,Cat_6,C
461043.0,Male,Yes,49.0,No,Executive,0.0,Low,7.0,Cat_4,C
465140.0,Male,Yes,45.0,Yes,Doctor,5.0,High,3.0,Cat_7,B
465731.0,Female,Yes,31.0,Yes,Homemaker,0.0,Average,2.0,Cat_4,D
465032.0,Male,Yes,72.0,,Engineer,0.0,High,2.0,Cat_6,B
467622.0,Male,Yes,76.0,Yes,Athlete,1.0,High,2.0,Cat_6,B
466889.0,Male,Yes,50.0,Yes,Homemaker,0.0,High,4.0,Cat_6,C
467679.0,Female,Yes,51.0,Yes,Engineer,1.0,Average,4.0,Cat_2,B
462042.0,Female,No,29.0,No,Engineer,0.0,Low,3.0,Cat_6,C
466271.0,Male,No,33.0,No,Teacher,1.0,Low,3.0,Cat_2,D
462531.0,Female,Yes,59.0,No,Teacher,1.0,High,2.0,Cat_6,B
461971.0,Male,Yes,50.0,Yes,Engineer,1.0,Average,4.0,Cat_3,D
463759.0,Male,Yes,53.0,Yes,Lawyer,9.0,High,4.0,Cat_6,B
461637.0,Male,Yes,51.0,Yes,Artist,1.0,High,2.0,Cat_7,D
467350.0,Female,No,30.0,Yes,Engineer,6.0,Low,1.0,Cat_6,B
461598.0,Female,No,27.0,Yes,Homemaker,8.0,Low,1.0,Cat_6,D
464687.0,Male,Yes,36.0,Yes,Homemaker,9.0,Average,5.0,Cat_4,C
465295.0,Female,Yes,37.0,Yes,Executive,8.0,Average,1.0,Cat_6,B
465624.0,Male,No,39.0,Yes,Doctor,8.0,Low,3.0,Cat_6,B
462618.0,Female,No,32.0,Yes,Doctor,1.0,Low,5.0,Cat_4,C
464531.0,Male,Yes,38.0,No,Doctor,0.0,High,6.0,Cat_4,B
460913.0,Male,Yes,22.0,No,Homemaker,1.0,Low,5.0,Cat_4,D
467010.0,Male,No,26.0,No,Homemaker,9.0,Low,3.0,Cat_6,C
467425.0,Female,No,42.0,Yes,Lawyer,13.0,Low,1.0,Cat_6,B
466647.0,Female,Yes,41.0,Yes,Engineer,7.0,High,2.0,Cat_6,B
466930.0,Male,No,31.0,No,Executive,2.0,Low,2.0,Cat_5,D
,Female,Yes,47.0,Yes,Engineer,8.0,Average,2.0,Cat_6,C
460134.0,Male,Yes,39.0,Yes,Athlete,9.0,High,3.0,Cat_6,B
465085.0,Male,Yes,83.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
464199.0,Male,Yes,25.0,Yes,Homemaker,8.0,High,2.0,Cat_7,B
467499.0,Male,Yes,40.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
465043.0,Male,Yes,48.0,Yes,Athlete,9.0,Average,5.0,Cat_6,C
466648.0,Male,Yes,36.0,Yes,Athlete,6.0,High,,Cat_6,B
467136.0,Male,Yes,41.0,No,Engineer,0.0,Average,4.0,Cat_4,C
460283.0,Male,Yes,43.0,Yes,Engineer,14.0,High,2.0,Cat_6,A
459309.0,Female,Yes,41.0,Yes,Artist,9.0,High,2.0,Cat_2,B
463354.0,Male,Yes,53.0,Yes,Athlete,4.0,High,4.0,Cat_6,B
465501.0,Male,Yes,40.0,Yes,Engineer,13.0,High,1.0,Cat_4,A
467693.0,Male,Yes,61.0,Yes,Entertainment,7.0,High,5.0,Cat_6,A
459443.0,Female,Yes,50.0,Yes,Teacher,8.0,Average,2.0,Cat_6,B
460421.0,Male,Yes,30.0,Yes,Teacher,1.0,Low,1.0,Cat_7,D
465424.0,Male,No,38.0,Yes,Engineer,1.0,High,3.0,Cat_6,B
463819.0,Male,Yes,25.0,Yes,Engineer,8.0,Low,3.0,Cat_6,B
463475.0,Female,Yes,36.0,Yes,Teacher,0.0,Low,1.0,Cat_6,D
465639.0,Male,Yes,36.0,Yes,Lawyer,8.0,High,2.0,Cat_6,A
464499.0,Male,Yes,43.0,Yes,Entertainment,1.0,High,4.0,Cat_6,C
459548.0,Male,Yes,50.0,Yes,Executive,1.0,Low,2.0,Cat_6,C
459061.0,Female,Yes,39.0,Yes,Entertainment,9.0,High,3.0,Cat_6,B
467273.0,Female,Yes,81.0,Yes,Engineer,7.0,High,2.0,Cat_6,A
466076.0,Male,No,19.0,No,Engineer,8.0,Low,3.0,Cat_6,B
460524.0,Female,Yes,40.0,Yes,Engineer,9.0,Average,3.0,Cat_4,B
462088.0,Male,Yes,26.0,Yes,Teacher,0.0,Average,2.0,Cat_6,C
465719.0,Female,,37.0,Yes,Engineer,0.0,High,2.0,Cat_6,B
464043.0,Male,Yes,,Yes,Lawyer,1.0,Average,4.0,Cat_6,C
463693.0,Male,Yes,35.0,Yes,Homemaker,9.0,High,3.0,Cat_6,B
463557.0,Male,No,28.0,Yes,Engineer,1.0,Low,3.0,Cat_6,C
463060.0,Female,Yes,32.0,Yes,Engineer,12.0,High,2.0,Cat_6,A
464798.0,Male,Yes,52.0,Yes,Engineer,1.0,Average,5.0,Cat_4,B
464333.0,Male,Yes,60.0,Yes,Engineer,0.0,High,3.0,Cat_6,B
463094.0,Male,Yes,40.0,Yes,Athlete,12.0,Average,3.0,Cat_6,B
463809.0,Female,No,30.0,Yes,Lawyer,2.0,Low,3.0,Cat_6,C
460499.0,Female,Yes,58.0,No,Doctor,14.0,High,6.0,Cat_3,A
467157.0,Male,Yes,42.0,Yes,Teacher,9.0,High,6.0,Cat_7,A
463060.0,Female,Yes,32.0,Yes,Entertainment,12.0,High,2.0,Cat_6,B
463060.0,Female,Yes,32.0,Yes,Engineer,12.0,High,2.0,Cat_6,B
467585.0,Male,Yes,40.0,Yes,Doctor,6.0,High,2.0,Cat_6,B
463071.0,Male,Yes,69.0,No,Lawyer,1.0,Low,4.0,Cat_6,C
467676.0,Male,Yes,40.0,Yes,Teacher,8.0,Low,2.0,Cat_6,C
462568.0,Male,Yes,51.0,Yes,Doctor,1.0,Low,3.0,Cat_6,C
462798.0,Male,Yes,65.0,Yes,Lawyer,7.0,High,2.0,Cat_6,A
459819.0,Male,Yes,71.0,Yes,Doctor,1.0,High,2.0,Cat_6,B
464429.0,Female,No,33.0,Yes,Artist,0.0,Low,3.0,Cat_6,C
463692.0,Female,Yes,26.0,Yes,Doctor,6.0,High,7.0,Cat_2,A
461612.0,Female,No,31.0,Yes,Engineer,8.0,Low,5.0,Cat_6,B
460372.0,Male,Yes,37.0,Yes,Homemaker,4.0,Average,2.0,Cat_6,D
466581.0,Female,Yes,43.0,Yes,Artist,9.0,High,4.0,Cat_6,B
465532.0,Female,Yes,37.0,Yes,Doctor,6.0,Average,3.0,Cat_4,C
465242.0,Male,No,22.0,No,Doctor,7.0,Low,4.0,Cat_3,B
463043.0,Female,Yes,86.0,Yes,Engineer,9.0,High,2.0,Cat_6,B
463255.0,Male,No,42.0,Yes,Entertainment,3.0,Low,2.0,Cat_6,D
464919.0,Male,Yes,39.0,Yes,Doctor,9.0,Low,1.0,Cat_4,B
463624.0,Male,Yes,62.0,Yes,Engineer,0.0,High,4.0,Cat_6,B
464378.0,Female,Yes,40.0,Yes,Teacher,9.0,Average,2.0,Cat_6,B
459852.0,Male,No,40.0,Yes,Engineer,7.0,Low,1.0,Cat_6,B
462930.0,Female,Yes,55.0,Yes,Entertainment,13.0,High,3.0,Cat_5,B
464555.0,Male,Yes,31.0,Yes,Athlete,13.0,High,4.0,Cat_4,B
461812.0,Male,Yes,30.0,No,Homemaker,9.0,High,6.0,Cat_2,C
467031.0,Male,Yes,59.0,Yes,Doctor,11.0,Average,3.0,Cat_6,A
460893.0,Male,No,57.0,Yes,Executive,4.0,Low,1.0,Cat_6,D
462649.0,Female,Yes,30.0,No,Homemaker,1.0,Average,8.0,Cat_4,D
467427.0,Female,,37.0,Yes,Engineer,8.0,High,2.0,Cat_6,A
462846.0,Female,No,20.0,No,Teacher,7.0,Low,2.0,Cat_6,C
467248.0,Female,Yes,86.0,Yes,Executive,0.0,High,2.0,Cat_6,B
463034.0,Female,No,27.0,Yes,Engineer,9.0,Low,1.0,Cat_6,B
467817.0,Female,No,23.0,No,Executive,0.0,High,5.0,Cat_5,B
462814.0,Female,Yes,22.0,No,Entertainment,8.0,Average,2.0,Cat_5,C
459931.0,Male,Yes,50.0,Yes,Engineer,0.0,Low,1.0,Cat_6,C
464531.0,Male,Yes,38.0,No,Doctor,0.0,High,6.0,Cat_4,B
459437.0,Male,Yes,68.0,Yes,Doctor,1.0,High,2.0,Cat_6,B
467791.0,Male,No,21.0,No,Lawyer,0.0,Low,5.0,Cat_7,D
462686.0,Male,Yes,41.0,Yes,Lawyer,9.0,Average,4.0,Cat_6,B
464464.0,Male,No,28.0,No,Teacher,,Low,4.0,Cat_2,D
462894.0,Male,Yes,43.0,Yes,Executive,2.0,Average,4.0,Cat_3,C
464306.0,Male,No,29.0,Yes,Doctor,3.0,Low,1.0,Cat_6,D
464356.0,Female,Yes,76.0,Yes,Homemaker,1.0,High,2.0,Cat_6,C
463137.0,Female,No,31.0,Yes,Entertainment,8.0,Low,1.0,Cat_6,C
465163.0,Male,Yes,46.0,Yes,Teacher,11.0,Average,5.0,Cat_6,B
467660.0,Female,Yes,69.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
460791.0,Female,No,27.0,Yes,Engineer,9.0,Low,7.0,Cat_3,B
466643.0,Female,Yes,68.0,Yes,Engineer,9.0,High,4.0,Cat_6,A
464378.0,Female,Yes,40.0,Yes,Teacher,9.0,Average,2.0,Cat_6,B
467961.0,Male,Yes,45.0,Yes,Lawyer,1.0,High,5.0,Cat_4,B
459473.0,Male,Yes,78.0,No,Lawyer,1.0,High,2.0,Cat_6,C
463109.0,Male,Yes,61.0,Yes,Teacher,9.0,High,2.0,Cat_6,A
465215.0,Male,Yes,39.0,Yes,Engineer,9.0,High,5.0,Cat_2,A
465664.0,Female,Yes,84.0,Yes,Entertainment,1.0,Low,1.0,Cat_6,C
465392.0,Male,Yes,45.0,Yes,Engineer,8.0,High,5.0,Cat_6,A
464196.0,Male,Yes,36.0,Yes,Executive,8.0,High,1.0,Cat_6,A
465501.0,Male,Yes,40.0,Yes,Artist,13.0,High,1.0,Cat_4,B
463370.0,Male,Yes,46.0,Yes,Doctor,2.0,Low,4.0,Cat_3,C
461735.0,Male,Yes,67.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
465560.0,Male,Yes,60.0,Yes,Executive,1.0,Average,5.0,Cat_3,B
464281.0,Female,No,39.0,Yes,Executive,0.0,Low,1.0,Cat_6,C
459556.0,Male,Yes,82.0,Yes,Teacher,1.0,Low,2.0,Cat_6,C
460231.0,Male,Yes,59.0,Yes,Executive,11.0,High,3.0,Cat_6,A
464709.0,Male,Yes,40.0,No,Teacher,8.0,High,5.0,Cat_4,A
466950.0,Male,No,28.0,Yes,Teacher,1.0,Low,,Cat_3,D
461395.0,Male,,21.0,No,Teacher,4.0,Low,3.0,Cat_2,D
466721.0,Male,Yes,36.0,Yes,Engineer,7.0,Average,2.0,Cat_6,B
460767.0,Male,Yes,57.0,Yes,Athlete,8.0,Average,5.0,Cat_2,B
462511.0,Female,Yes,66.0,Yes,Teacher,1.0,High,2.0,Cat_6,B
466485.0,Male,Yes,37.0,Yes,Teacher,9.0,High,2.0,Cat_3,B
459030.0,Male,Yes,46.0,No,Engineer,6.0,High,6.0,Cat_6,A
460483.0,Female,Yes,,Yes,Engineer,0.0,High,1.0,Cat_3,B
464329.0,Male,Yes,81.0,No,Engineer,1.0,Low,2.0,Cat_6,C
463458.0,Male,Yes,26.0,Yes,Engineer,1.0,Average,2.0,Cat_6,C
467461.0,Female,Yes,45.0,Yes,Teacher,8.0,High,,Cat_6,B
462247.0,Female,Yes,42.0,No,Engineer,1.0,High,4.0,Cat_6,C
464916.0,Female,Yes,31.0,Yes,Homemaker,9.0,High,2.0,Cat_4,B
459674.0,Female,No,32.0,Yes,Homemaker,0.0,Low,5.0,Cat_6,C
467454.0,Male,Yes,49.0,Yes,Homemaker,1.0,Low,1.0,Cat_6,C
467127.0,Male,Yes,70.0,No,Executive,1.0,Low,1.0,Cat_6,C
459858.0,Female,No,31.0,No,Engineer,8.0,Low,4.0,Cat_6,B
463184.0,Female,Yes,60.0,Yes,Engineer,1.0,Average,2.0,Cat_6,B
460494.0,Female,No,28.0,No,Engineer,1.0,Low,4.0,Cat_3,D
465240.0,Male,Yes,59.0,Yes,Doctor,4.0,High,2.0,Cat_7,B
461489.0,Female,Yes,70.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
463491.0,Male,Yes,27.0,Yes,Doctor,9.0,Average,3.0,Cat_6,B
463317.0,Male,Yes,72.0,Yes,Engineer,0.0,Low,1.0,Cat_6,C
459836.0,Male,Yes,32.0,Yes,Lawyer,8.0,High,5.0,Cat_7,A
463671.0,Male,Yes,37.0,Yes,Engineer,0.0,High,3.0,Cat_6,B
467411.0,Male,Yes,52.0,Yes,Teacher,0.0,High,2.0,Cat_6,B
463850.0,Male,Yes,26.0,No,Engineer,0.0,High,2.0,Cat_6,B
464216.0,Male,Yes,51.0,Yes,Homemaker,1.0,High,3.0,Cat_6,C
462001.0,Female,Yes,31.0,No,Teacher,0.0,Average,3.0,Cat_4,C
465406.0,Female,No,33.0,Yes,Engineer,1.0,Low,1.0,Cat_6,D
459836.0,Male,Yes,32.0,Yes,Teacher,,High,5.0,Cat_7,B
462766.0,Female,No,32.0,No,Engineer,8.0,Low,1.0,Cat_6,B
467272.0,Male,Yes,76.0,Yes,Lawyer,8.0,High,2.0,Cat_6,B
464496.0,Female,Yes,41.0,No,Doctor,1.0,High,5.0,Cat_3,B
463043.0,Female,Yes,86.0,Yes,Engineer,9.0,High,2.0,Cat_6,A
465449.0,Female,No,43.0,Yes,Executive,9.0,Low,2.0,Cat_6,B
465051.0,Male,Yes,63.0,Yes,Teacher,1.0,High,3.0,Cat_6,C
464008.0,Female,Yes,50.0,Yes,Artist,1.0,Average,4.0,Cat_6,D
463592.0,Female,No,27.0,Yes,Engineer,11.0,Low,1.0,Cat_6,B
464766.0,Female,Yes,51.0,No,Artist,7.0,Average,5.0,Cat_4,B
461719.0,Male,Yes,82.0,Yes,Artist,0.0,High,1.0,Cat_6,C
461919.0,Male,No,38.0,Yes,Doctor,0.0,Low,3.0,Cat_6,C
467809.0,Male,Yes,46.0,Yes,Engineer,1.0,High,2.0,Cat_6,B
461735.0,Male,Yes,67.0,Yes,Lawyer,0.0,High,2.0,Cat_6,B
464916.0,Female,Yes,31.0,Yes,Homemaker,9.0,High,2.0,Cat_4,B
467427.0,Female,Yes,37.0,Yes,Executive,8.0,High,2.0,Cat_6,A
459334.0,Male,Yes,36.0,Yes,Homemaker,3.0,Low,3.0,Cat_6,D
467157.0,Male,Yes,42.0,Yes,Homemaker,9.0,High,6.0,Cat_7,B
463759.0,Male,Yes,53.0,Yes,Lawyer,9.0,High,4.0,Cat_6,B
460767.0,Male,Yes,57.0,Yes,Engineer,8.0,Average,5.0,Cat_2,A
466084.0,Male,Yes,49.0,Yes,Homemaker,12.0,Low,1.0,Cat_3,C
462716.0,Male,No,33.0,No,Engineer,6.0,High,2.0,Cat_4,B
462097.0,Male,Yes,42.0,Yes,Entertainment,8.0,Average,2.0,Cat_2,B
460674.0,Female,No,31.0,Yes,Teacher,0.0,Low,3.0,Cat_3,D
465810.0,Female,No,28.0,No,Entertainment,1.0,Low,2.0,Cat_4,D
461723.0,Male,No,26.0,Yes,Executive,8.0,Low,2.0,Cat_6,B
465437.0,Male,Yes,48.0,Yes,Entertainment,2.0,High,5.0,Cat_6,B
465501.0,Male,Yes,40.0,Yes,Artist,13.0,High,1.0,Cat_4,B
464782.0,Male,Yes,,No,Athlete,0.0,Low,3.0,Cat_4,D
467220.0,Female,No,36.0,No,Homemaker,1.0,Low,3.0,Cat_4,D
466999.0,Male,No,,Yes,Artist,1.0,Low,3.0,Cat_6,D
466456.0,Female,Yes,43.0,No,Engineer,9.0,Low,1.0,Cat_2,B
460190.0,Female,No,30.0,Yes,Doctor,9.0,Low,3.0,Cat_6,B
465047.0,Male,Yes,55.0,Yes,Executive,8.0,High,2.0,Cat_6,A
460850.0,Female,Yes,61.0,No,Executive,0.0,Low,1.0,Cat_6,C
464990.0,Male,Yes,73.0,No,Executive,1.0,High,2.0,Cat_6,B
460078.0,Female,Yes,39.0,Yes,Teacher,8.0,High,2.0,Cat_1,B
460169.0,Female,Yes,89.0,Yes,Doctor,1.0,High,2.0,Cat_2,B
462988.0,Female,Yes,27.0,Yes,Doctor,9.0,High,2.0,Cat_6,A
466116.0,Male,Yes,62.0,Yes,Engineer,0.0,Average,9.0,Cat_3,B
464836.0,Female,Yes,33.0,No,Engineer,7.0,High,5.0,Cat_4,A
466046.0,Female,Yes,36.0,No,Doctor,1.0,Average,2.0,Cat_4,C
460962.0,Male,Yes,55.0,Yes,Engineer,9.0,High,4.0,Cat_6,A
467034.0,Male,Yes,89.0,No,Lawyer,0.0,High,2.0,Cat_6,B
466299.0,Female,Yes,40.0,Yes,Doctor,0.0,Low,2.0,Cat_2,C
462992.0,Female,Yes,56.0,,Doctor,1.0,High,3.0,Cat_3,B
463169.0,Female,Yes,85.0,Yes,Teacher,0.0,High,1.0,Cat_3,B
459238.0,Female,Yes,80.0,Yes,Lawyer,1.0,High,2.0,Cat_6,B
466095.0,Female,Yes,27.0,Yes,Teacher,1.0,Low,6.0,Cat_6,D
465408.0,Male,No,,No,Executive,1.0,Low,4.0,Cat_6,C
467217.0,Female,Yes,79.0,Yes,Executive,1.0,High,2.0,Cat_6,B
467496.0,Female,Yes,63.0,Yes,Executive,4.0,Average,3.0,Cat_6,B
465163.0,Male,Yes,46.0,Yes,Artist,11.0,Average,5.0,Cat_6,B
460033.0,Female,Yes,46.0,Yes,Lawyer,6.0,Low,3.0,Cat_6,C
462306.0,Male,Yes,79.0,No,Engineer,8.0,High,2.0,Cat_6,A
460802.0,Male,Yes,70.0,Yes,Homemaker,0.0,High,2.0,Cat_6,D
463100.0,Male,No,37.0,No,Teacher,8.0,Low,1.0,Cat_6,C
461810.0,Female,Yes,62.0,Yes,Engineer,1.0,Low,1.0,Cat_2,C
465286.0,Male,No,36.0,Yes,Engineer,8.0,Low,1.0,Cat_6,B
466234.0,Female,Yes,49.0,Yes,Doctor,1.0,Low,1.0,Cat_4,C
460078.0,Female,Yes,39.0,Yes,Executive,8.0,High,2.0,Cat_1,A
467156.0,Male,Yes,37.0,,Engineer,6.0,Low,1.0,Cat_6,B
467157.0,Male,Yes,,Yes,Athlete,9.0,High,6.0,Cat_7,B
460524.0,Female,Yes,40.0,Yes,Homemaker,9.0,Average,3.0,Cat_4,C
462540.0,Male,Yes,32.0,Yes,Homemaker,6.0,Low,2.0,Cat_2,D
467476.0,Male,No,32.0,,Executive,1.0,High,4.0,Cat_6,B
467834.0,Female,No,23.0,No,Engineer,0.0,Low,4.0,Cat_2,C
463089.0,Male,Yes,51.0,Yes,Teacher,7.0,High,4.0,Cat_6,A
467639.0,Male,Yes,50.0,Yes,Homemaker,0.0,Average,4.0,Cat_6,D
463669.0,Female,Yes,31.0,Yes,Teacher,7.0,High,4.0,Cat_2,B
465043.0,Male,Yes,48.0,Yes,Doctor,9.0,Average,5.0,Cat_6,A
465204.0,Male,Yes,28.0,Yes,Teacher,1.0,Low,2.0,Cat_6,D
463081.0,Female,Yes,51.0,Yes,Doctor,0.0,Low,1.0,Cat_6,C
464420.0,Female,Yes,60.0,Yes,Lawyer,8.0,High,2.0,Cat_6,B
465832.0,Male,Yes,53.0,Yes,Lawyer,9.0,High,5.0,Cat_4,A
466866.0,Male,Yes,27.0,No,Teacher,14.0,Average,2.0,Cat_6,C
459711.0,Male,Yes,37.0,No,Teacher,9.0,High,6.0,Cat_6,A
467374.0,Male,Yes,45.0,Yes,Artist,8.0,High,4.0,Cat_6,B
464129.0,Male,Yes,52.0,Yes,Artist,1.0,High,4.0,Cat_1,C
465240.0,Male,Yes,59.0,Yes,Homemaker,4.0,High,2.0,Cat_7,C
467272.0,Male,Yes,76.0,Yes,Doctor,8.0,High,2.0,Cat_6,B
462174.0,Female,Yes,40.0,Yes,Teacher,8.0,Average,4.0,Cat_4,B
461812.0,Male,Yes,30.0,No,Lawyer,9.0,High,6.0,Cat_2,B
466581.0,Female,Yes,43.0,Yes,Engineer,9.0,High,4.0,Cat_6,B
467774.0,Female,No,39.0,Yes,Artist,1.0,Low,6.0,Cat_6,D
461799.0,Male,Yes,43.0,Yes,Lawyer,13.0,High,2.0,Cat_6,B
464438.0,Male,Yes,50.0,No,Teacher,0.0,Average,3.0,Cat_6,D
464116.0,Female,Yes,69.0,Yes,Teacher,1.0,Low,2.0,Cat_6,C
460523.0,Female,No,48.0,Yes,Teacher,1.0,Low,3.0,Cat_4,C
463540.0,Male,Yes,56.0,Yes,Doctor,8.0,High,3.0,Cat_6,A
463168.0,Female,Yes,36.0,Yes,Doctor,7.0,High,2.0,Cat_6,A
464555.0,Male,Yes,31.0,Yes,Doctor,13.0,High,4.0,Cat_4,A
464709.0,Male,Yes,40.0,No,Athlete,8.0,High,5.0,Cat_4,B
465060.0,Female,Yes,79.0,Yes,Executive,14.0,High,3.0,Cat_6,A
458994.0,Male,Yes,38.0,Yes,Executive,8.0,Average,4.0,Cat_6,B
459311.0,Male,No,29.0,Yes,Teacher,0.0,Low,5.0,Cat_6,C
466901.0,Male,Yes,52.0,Yes,Engineer,0.0,Average,3.0,Cat_7,C
,Female,Yes,74.0,Yes,Homemaker,1.0,High,2.0,Cat_6,C
464955.0,Female,Yes,38.0,No,Doctor,1.0,Average,6.0,Cat_4,B
461082.0,Male,No,23.0,No,Executive,8.0,Low,4.0,Cat_1,B
465335.0,Male,Yes,61.0,No,Engineer,1.0,Average,2.0,Cat_7,B
467546.0,Female,No,28.0,No,Engineer,1.0,Low,4.0,Cat_6,D
459486.0,Male,Yes,75.0,Yes,Engineer,1.0,High,2.0,Cat_6,C
460767.0,Male,Yes,57.0,Yes,Homemaker,8.0,Average,5.0,Cat_2,B
465066.0,Male,Yes,47.0,,Lawyer,7.0,High,4.0,Cat_6,B
464573.0,Female,Yes,39.0,,Engineer,7.0,Average,3.0,Cat_6,B
464004.0,Female,Yes,26.0,No,Teacher,0.0,Low,5.0,Cat_4,C
466983.0,Female,Yes,41.0,Yes,Lawyer,8.0,Average,2.0,Cat_6,B
459021.0,Male,Yes,45.0,Yes,Doctor,7.0,Low,2.0,Cat_2,B
467220.0,Female,No,36.0,No,Homemaker,1.0,Low,3.0,Cat_4,D
461489.0,Female,Yes,70.0,Yes,Doctor,1.0,High,2.0,Cat_6,B
465032.0,Male,Yes,72.0,,Engineer,0.0,High,2.0,Cat_6,B
