abdt,tg,inuidur1,inuidur2,female,black,hispanic,othrace,dep,q1,q2,q3,q4,q5,q6,recall,agelt35,agegt54,durable,nondurable,lusd,husd,muld
10586,6,2.0,2,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10628,5,6.0,6,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10803,0,1.0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10866,1,14.0,14,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10705,3,11.0,11,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10600,2,7.0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
10852,3,18.0,18,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10558,3,4.0,4,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10579,3,19.0,19,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10635,5,20.0,20,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10691,2,9.0,9,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10726,2,29.0,29,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10593,6,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
10747,2,1.0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10572,6,1.0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10663,3,7.0,7,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10607,0,7.0,7,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10684,2,25.0,22,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10852,2,13.0,13,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10551,6,19.0,19,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10859,2,27.0,27,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10544,2,7.0,7,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0
10558,3,8.0,8,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10782,2,1.0,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10810,4,1.4641000000000006,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
10572,3,2.0,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
10698,2,2.0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10859,2,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10845,4,9.680000000000001,8,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10859,5,6.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
10747,5,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10796,4,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10565,6,12.0,12,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10719,0,21.0,21,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10677,1,3.0,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10740,4,39.53070000000002,27,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10859,1,2.0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10691,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10614,0,10.0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10572,1,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10593,5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10579,2,5.0,5,0,1,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10432,0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10579,5,10.0,10,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0
10761,4,10.248700000000005,7,1,1,0,0,2,0,0,0,1,0,0,1,1,0,0,0,0,0,1
10859,0,21.0,21,1,1,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10544,4,4.392300000000001,3,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10621,0,4.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10726,0,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10677,5,3.0,3,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10551,1,27.0,27,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10838,4,2.0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10824,1,7.0,7,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10803,0,15.0,15,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10796,5,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10733,0,11.0,11,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
10831,4,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10579,1,21.0,21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10782,1,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10593,1,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10789,1,7.0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10670,0,12.0,4,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10516,1,2.0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10481,3,9.0,9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10796,2,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10747,2,27.0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10530,2,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10817,0,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10775,3,6.0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10614,1,19.0,19,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
10873,1,27.0,27,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10579,4,12.0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10677,6,19.0,19,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
10866,0,18.0,18,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
10537,4,10.89,9,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10635,5,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10789,1,2.0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10775,2,19.0,16,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
10733,1,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
10775,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
10572,2,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
10663,4,35.13840000000001,24,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10593,3,1.0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10628,3,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10684,2,10.0,10,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10544,2,10.0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0
10838,5,23.0,23,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
10740,4,17.569200000000006,12,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
10614,5,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10754,4,19.033300000000008,13,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
10803,0,26.0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
10761,0,7.0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10684,2,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10677,3,8.0,8,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10705,6,27.0,27,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10621,6,1.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10789,5,10.0,10,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10866,4,2.4200000000000004,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
10600,0,2.0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10733,0,37.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10719,6,13.0,13,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10831,5,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10537,5,22.0,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
10782,5,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10775,5,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
10551,0,3.0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10761,0,22.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10565,2,3.0,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0
10684,1,25.0,25,0,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10684,0,1.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10586,3,13.0,5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
10663,6,28.0,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
10761,2,28.0,28,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10691,6,21.0,21,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10628,0,11.0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10551,4,3.630000000000001,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10712,2,4.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10544,1,6.0,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10866,3,24.0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
10747,4,4.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
10803,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10621,3,2.0,2,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10845,0,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10754,0,27.0,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1
10859,1,27.0,27,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10698,2,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
10649,0,5.0,5,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10761,0,23.0,21,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10530,0,23.0,23,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10572,6,7.0,7,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0
10796,0,27.0,27,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10796,2,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
10600,1,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
10817,2,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10719,0,5.0,5,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10733,1,18.0,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10866,0,27.0,27,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10488,3,28.0,28,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
10607,4,10.89,9,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10761,4,1.2100000000000002,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10810,2,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10607,0,8.0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10572,0,17.0,17,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
10656,2,7.0,7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
10824,2,21.0,21,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10761,1,5.0,5,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0
10544,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10565,2,29.0,29,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10873,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10586,2,2.0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
10579,0,12.0,12,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10803,5,14.0,14,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10873,1,5.0,5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10558,3,18.0,18,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,1,0
10880,1,3.0,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10621,3,4.0,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10810,4,5.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10852,1,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10544,1,20.0,20,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
10439,6,5.0,5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
10565,2,1.0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
10775,5,1.0,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10880,2,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10530,0,21.0,21,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10628,3,26.0,26,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10558,6,9.0,9,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10593,2,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10579,2,2.0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10684,3,1.0,1,1,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10663,5,27.0,27,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10558,0,5.0,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
10516,6,16.0,16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
10572,1,17.0,17,0,0,0,0,2,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10579,3,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10796,0,26.0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10866,3,27.0,27,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10663,6,27.0,27,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10866,3,6.0,6,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10600,3,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10768,0,6.0,6,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10775,0,10.0,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10705,4,31.460000000000004,26,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10803,4,1.2100000000000002,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0
10831,1,27.0,27,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10558,2,5.0,5,0,0,0,0,2,0,1,0,0,0,0,0,1,0,1,0,0,1,0
10810,3,6.0,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10810,3,1.0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10586,2,8.0,8,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10684,6,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10803,3,16.0,16,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10796,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
10705,4,18.150000000000002,15,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
10873,5,4.0,4,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
10698,2,3.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10831,3,1.0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10698,5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10817,2,19.0,19,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10775,3,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
10810,3,1.0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10866,1,2.0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0
10873,0,1.0,1,1,1,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10579,0,12.0,12,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10747,3,27.0,27,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10726,6,1.0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10572,3,27.0,27,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10684,0,22.0,10,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10838,0,5.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10607,3,24.0,24,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10628,5,1.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10831,0,9.0,9,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10789,1,10.0,10,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
10782,0,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10698,1,27.0,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10628,6,5.0,5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10789,5,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10544,0,28.0,28,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10544,3,16.0,16,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1
10775,4,1.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10740,5,7.0,7,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10684,2,4.0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10712,5,1.0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
10642,0,6.0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
10558,2,20.0,15,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10817,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10817,0,5.0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10782,0,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
10754,1,24.0,24,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
10551,2,8.0,8,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0
10747,5,13.0,13,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
10859,0,28.0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10579,0,9.0,9,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10586,0,27.0,27,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1
10474,0,2.0,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0
10775,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
10593,3,27.0,27,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0
10698,1,2.0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
10845,3,2.0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
10880,2,1.0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
10859,1,2.0,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
10754,4,16.940000000000005,14,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10866,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
10831,4,27.0,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10859,4,19.0,19,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
10775,4,12.100000000000001,10,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10600,0,10.0,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
10635,4,1.0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10733,2,8.0,8,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
10705,0,28.0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
10768,3,12.0,12,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
10852,3,6.0,6,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10600,3,27.0,27,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
10530,4,30.250000000000007,25,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
10810,5,1.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10775,4,39.53070000000002,27,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
10523,4,29.040000000000006,24,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0
10880,1,24.0,24,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
10831,2,27.0,27,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1
10698,1,15.0,15,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
10838,3,27.0,27,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
10859,2,27.0,27,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
10859,0,45.0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
10621,5,7.0,7,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1
10656,0,3.0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10775,1,27.0,27,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10873,1,27.0,27,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
10593,0,27.0,27,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
10558,3,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10782,2,4.0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
10635,6,1.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
10859,0,8.0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10677,3,27.0,27,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10635,5,12.0,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
10530,0,27.0,27,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
10705,2,20.0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
10593,1,27.0,27,0,0,0,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1
10684,0,22.0,22,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10670,0,3.0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
10712,2,4.0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
10684,2,8.0,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
10537,5,27.0,27,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
10824,2,3.0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
10628,6,4.0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
